city_development_index,training_hours,company_size,experience,education_level,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,target
0.924,94.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,32.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.949,11.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7559957584481667,82.47998457617516,2.0,3.479984576175151,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6169244079535241,61.157235378810576,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7374197240121243,11.36281053925773,2.0,14.36281053925773,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.74,12.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,26.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.895,42.0,0.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.926,4.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,17.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4651945595543618,44.0,1.097696361104329,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9244080579513307,102.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,174.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,48.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,26.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.698,42.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7921779286562765,20.411965284418613,7.0,14.176069431162771,2.588034715581386,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5325900481175696,45.54406099632595,1.544060996325951,7.0,3.544060996325951,0.0,0.0,0.0,0.0,0.5440609963259511,0.45593900367404894,1.0
0.9088647466387476,48.0,2.206208395578748,5.0,1.2062083955787481,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,17.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.92,34.0,2.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.91,90.0,6.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.92,87.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,27.836685070435184,4.836685070435184,5.0,2.0,0.0,0.16331492956481553,0.0,0.0,0.0,0.8366850704351845,1.0
0.7362023623186843,11.376653542673976,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7809109436380094,2.727288979280784,2.363644489640392,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.887,16.0,4.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,218.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,26.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6920038500106047,31.0,2.0,6.0,1.3952915929516365,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,70.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.887,31.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,17.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6662148490735705,31.800873353426553,2.0,0.0,2.0,0.8008733534265541,0.0,0.0,0.0,0.0,0.19912664657344592,1.0
0.8494483872135109,94.66424731233997,3.6715053753200797,8.66424731233996,2.0,0.0,0.0,0.0,0.0,0.33575268766003985,0.6642473123399601,1.0
0.682,32.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,112.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.878,12.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9347800309260039,50.0,5.222103635473479,20.77789636452652,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6659999999999999,248.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,122.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.624,123.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6751615189054664,29.827157030724777,1.1728429692752242,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.878,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,50.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9332496216835957,3.0,2.3317525951771714,21.0,3.0,0.8894158016076096,0.0,0.0,0.0,0.11058419839239042,0.0,1.0
0.855,50.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,2.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,108.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9003347770459385,144.5128760402284,5.051504160913606,7.974247919543197,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7858335345542146,95.5467349140345,2.0,16.09346982806902,2.4532650859654916,0.0,0.0,0.0,0.0,0.45326508596549153,0.5467349140345085,1.0
0.624,47.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8503008955534209,138.76453005254535,2.0,0.2354699474546592,1.7645300525453407,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.913,190.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.698,166.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.767,32.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,15.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6401041177620951,2.9105326790994717,2.0,2.9105326790994717,2.0894673209005283,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8014630701048733,147.1990747980059,4.1990747980059,6.1990747980059,2.40046260099705,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6634795264382347,32.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.855,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8270000000000001,18.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.754,42.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6987283684151151,46.70498460768977,4.0,4.295015392310234,2.0,0.0,0.0,0.0,0.0,0.7049846076897653,0.29501539231023466,1.0
0.884,149.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,9.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8117691129498532,36.705128932408314,2.0,15.705128932408314,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,21.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6643524949704812,36.0,2.0,7.226699409946524,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7861789425860758,62.75064834270317,2.0,3.0,1.2493516572968266,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9160961410939762,168.0,2.0,4.013188712520351,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.763629460679436,68.93397632561496,6.066023674385043,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.925,272.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.555,17.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,40.0,2.0,4.803584020781816,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,21.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7553246575958431,31.44366438376974,2.0,8.44366438376974,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.754,96.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6514093097350924,77.0,2.0,11.0,2.9051580978024485,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.725,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,116.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.903,6.0,5.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,52.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,91.12883371051466,7.0,8.74233257897069,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6559777836292788,58.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5579999999999999,100.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91052862115112,116.0,2.3946407853700014,13.394640785370001,2.6053592146299986,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,52.0,2.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,39.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9350390076543748,192.0,2.0,10.042366406743486,2.7915267186513026,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,29.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,22.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,51.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.915,41.0,5.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.624,22.41894120633699,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.924,50.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6471448484046155,3.0,2.0,20.843615889158002,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,198.0,2.0,19.252424848996764,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9103119683742529,28.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,84.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7105949837523907,58.0,2.0,5.943265838953194,1.0567341610468053,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.55,82.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,72.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.851752406900771,80.9859411554146,5.0,10.985941155414594,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,4.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.878,53.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,6.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,90.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,52.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8099051173522183,42.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8560745151304502,86.30027403085538,2.0,14.849862984572313,2.150137015427687,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,6.0,2.0,6.232102292060216,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,8.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6546419903138005,43.896479762453374,2.0,10.103520237546624,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7955504321000719,42.0,2.420437729391649,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,32.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,12.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7181841990000493,43.0,2.0,10.090919815315537,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6798799893524902,43.943114797735696,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.859213643642152,55.79464068798024,7.0,4.589281375960487,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.843,70.0,2.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.624,158.03182842935172,0.9840857853241435,0.9840857853241435,2.0159142146758566,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8431858679925657,95.66681268435411,2.0,12.333187315645889,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6534017771551127,102.98614561534094,2.0,2.0,2.4930728076704702,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8959999999999999,88.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9022799776962339,23.079819920287235,2.0,16.079819920287235,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,42.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,16.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.913,10.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,34.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.728691378040398,132.0,2.0,3.5157210740906306,2.0,0.4842789259093696,0.0,0.0,0.0,0.0,0.5157210740906304,1.0
0.5963720465309421,67.0,1.5813946444082143,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5034018694879973,96.0,2.0,2.410046737199932,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8270000000000001,114.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,9.880658389841349,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,13.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.64,176.0,3.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6890000000000001,44.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.918731297515539,46.0,2.0,7.944839022414735,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,90.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7267477847090347,4.129494525716373,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.913,72.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7464554919455518,80.0,2.0,6.013231744959562,2.986768255040438,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.804,47.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9190193759687962,76.0576837665414,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,7.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,34.0,3.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.92,15.0,4.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7787890533840157,37.0,2.0,16.73945266920078,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.698,43.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,106.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.913,3.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.74,126.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,2.0,3.806545696780308,6.806545696780308,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,25.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,135.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,34.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8318234203591081,63.93763157059166,2.0,14.468815785295831,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.855,12.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,20.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,46.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,29.0,5.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,41.0,1.8099125946588934,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,50.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,140.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6333560897776119,20.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,44.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,149.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7161718853666729,106.0,2.0,5.8842555072186435,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.84,52.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9119184768204178,42.0,2.0,0.8081523179582207,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8378164829065166,156.0,2.0,5.745289815366664,2.372644907683332,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,28.0,2.0,1.8234091383052682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.888501065558807,72.0,2.0,15.822039918411338,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.887,3.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,43.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,14.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7285907196761798,67.63429818295042,2.0,4.36570181704958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.899,282.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,4.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7256752666950951,34.0,2.569867253093563,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,12.762239053697323,0.0,3.2377609463026764,2.7622390536973236,0.7622390536973236,0.0,0.0,0.2377609463026764,0.0,0.0,1.0
0.674698550091178,26.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5544164009340828,68.94031890629618,0.0,4.059681093703822,2.0,0.0596810937038218,0.0,0.0,0.0,0.0,0.9403189062961782,1.0
0.8607349965938079,98.81915223734882,2.0,2.819152237348816,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.924,22.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,312.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.924,14.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,106.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.682400144683811,119.44923188218316,2.0,1.5507681178168382,1.4492318821831618,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7613485143411898,247.052189207582,2.7630473018954986,0.9478107924180055,3.5260946037909973,0.23695269810450137,0.0,0.0,0.0,0.0,0.7630473018954986,1.0
0.92,76.99964265082107,2.0,21.0,2.9996426508210767,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.743,28.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.887,106.26289907290479,2.7886972187143817,13.525798145809588,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7202106984953732,41.73164029274048,0.0,9.63417985362976,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9350944192892041,192.0,2.0,10.027784397577868,2.7944431204844262,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,25.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6866151954880837,7.8461512903795105,6.0,7.8461512903795105,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,16.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.887,12.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6655001466570525,68.0,2.0,1.71551976994918,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.884,41.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.624,39.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,82.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8559897895506245,34.98978955062454,2.9897895506245415,21.0,1.0102104493754582,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.698,9.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,35.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,56.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6375763479796835,72.0,2.0,17.908267919056193,2.045866040471904,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,44.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7659999999999999,37.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,13.0,2.377652870582426,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.691,32.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6659999999999999,24.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8198760532518681,24.0,5.425112956359113,5.574887043640887,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,29.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.926,36.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,61.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.884,155.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.939,89.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7405657565199589,110.89665966553815,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,41.0,7.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.899,302.0,2.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.624,36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9195386074315329,44.0,2.0,7.0,2.020060546455094,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9280622476148186,332.5416330153091,2.729183492345428,15.458366984690855,3.458366984690856,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,76.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,41.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,13.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,112.0,5.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,66.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,5.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,53.998180764810215,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.872415890252336,178.2192409300908,2.0,5.890379534954609,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.624,288.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,53.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.92,58.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7041083801322819,39.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.843,65.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.624,57.0,2.0,4.0,2.070045875887783,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.899,114.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.939,28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,3.1228040800763415,7.0,9.315793879885488,2.5614020400381707,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.843,15.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7759999999999999,111.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,72.0,2.0,15.081361541539042,2.0813615415390423,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,125.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,97.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.926,4.0,3.0,20.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9148477891688834,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.926,92.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92,276.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5579999999999999,96.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8234766236308829,94.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8217097624714457,83.42526536237744,2.0,1.0,1.425265362377448,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.91,12.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8876975633637354,32.97886171625044,1.021138283749558,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
